"Zone","District","PC_Num","PC_Name","AC_Num","AC_Name","Total_Electors","Urban","Rural","Hindu","Islam","Other_Rel","Gen_OBC","SC","ST","Largest_Caste_Name","Largest_Caste","Second_Caste_Name","Second Largest Caste","Third_Caste_Name","Third_Caste","Fourth_Caste_Name","Fourth_Caste","Fifth_Caste_Name","Fifth_Caste","Sum_5_Caste","Winner_LS19","Party_LS19","Caste_LS19","Runner_LS19","Runner_Party_LS19","Runner_Caste_LS19","Margin_LS19","BJP_LS19","INC_LS19","SP_LS19","BSP_LS19","Other_LS19","Winner_AE17","Party_AE17","Caste_AE17","Runner_AE17","Runner_Party_AE17","Runner_Caste_AE17","Margin_AE17","BJP_AE17","INC_AE17","SP_AE17","BSP_AE17","Other_AE17","Winner_LS14","Party_LS14","Caste_LS14","Runner_LS14","Runner_Party_LS14","Runner_Caste_LS14","Margin_LS14","BJP_LS14","INC_LS14","SP_LS14","BSP_LS14","Other_LS14","Winner_AE12","Party_AE12","Caste_AE12","Runner_AE12","Runner_Party_AE12","Runner_Caste_AE12","Margin_AE12","BJP_AE12","INC_AE12","SP_AE12","BSP_AE12","Other_AE12","Ahirwar","Baghel","Baniya","Bhumihar","Bind","Brahmin","Bunkar","Chamar","Chaudhary","Diwakar","Dohre","Dom","Gond","Goswami","Gujjar","Gurjar","Jat","Jatav","Kadakvanshi","Kashyap","Katheria","Kayastha","Kharwar","Khatik","Kisan","Koli","Kori","Kurmi","Kushwaha","Lodhi","Lodhi Rajput","Maurya","Muslim","Nishad","Other","Pal","Pandit","Pasi","Paswan","Patel","Punjabi","Raidas","Rajbhar","Rawat","Saharaiya","Saini","Sainthwar","Sankhwar","Shakya","Sindhi","Teli","Thakur","Tharu","Tyagi","Vaishya","Vanwasi","Yadav","BJP_AE12_can","SP_AE12_can","BSP_AE12_can","INC_AE12_can","BJP_AE17_can","SP_AE17_can","BSP_AE17_can","INC_AE17_can","BJP_LS14_can","SP_LS14_can","BSP_LS14_can","INC_LS14_can","BJP_LS19_can","SP_LS19_can","BSP_LS19_can","INC_LS19_can"
"Brij","Firozabad",20,"Firozabad",98,"Shikohabad",344585,0.506980732,0.493019268,0.794856174,0.183300766,0.02184306,0.814966044,0.183268783,0.001765173,"Yadav",0.2538,"Nishad",0.1624,"Jatav",0.0761,"Jatav",0.0761,"Thakur",0.066,0.634517767,"Akshay Yadav","SP",NA,"Dr. Chandra Sen Jadon","BJP",NA,0.0553,0.4291,0,0.4845,0,0.0864,"MUKESH VERMA","BJP",NA,"SANJAY KUMAR","SP",NA,0.0502,0.4091,0,0.3589,0.1747,0.0573,"AKSHAY YADAV","SP",NA,"PROF. S.P. SINGH BAGHEL","BJP",NA,0.1402,0.3613,0.0073,0.5015,0.1119,0.018,"Om Prakash Verma","SP",NA,"Dr.Mukesh Verma","BSP",NA,0.232,0.062,0.058,0.52,0.288,0.072,0,0.0431,0,0,0,0.0584,0,0,0,0.0152,0,0,0,0,0,0,0.0178,0.0761,0,0.0305,0,0,0,0,0,0,0,0,0.0508,0.0457,0,0,0.0457,0.1624,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0.0761,0,0.2538,"Lakshmi Narayan Yadav","Om Prakash Verma","Dr.Mukesh Verma","Arvind Kumar Paliwal","Mukesh Verma","Sanjay Kumar","Shailesh Kumar","","Prof. S.P. Singh Baghel","Akshay Yadav","Th. Vishwadeep Singh","Atul Chaturvedi","Dr. Chandra Sen Jadon","Akshay Yadav","",""
"Brij","Firozabad",20,"Firozabad",99,"Sirsaganj",320407,0.217170997,0.782829003,0.920665515,0.068470483,0.0108640019999999,0.816660515,0.18326608,7.34e-05,"Yadav",0.3333,"Thakur",0.1652,"Jatav",0.1043,"Jatav",0.1043,"Baghel",0.0696,0.776811593,"Akshay Yadav","SP",NA,"Dr. Chandra Sen Jadon","BJP",NA,0.0397,0.3851,0,0.4248,0,0.1901,"HARIOM YADAV","SP",NA,"JAIVEER SINGH","BJP",NA,0.0526,0.392,0,0.4446,0.103,0.0604,"AKSHAY YADAV","SP",NA,"PROF. S.P. SINGH BAGHEL","BJP",NA,0.3473,0.2856,0.0051,0.6329,0.0616,0.0148,"Hariom","SP",NA,"E. Atul Pratap Singh","BSP",NA,0.215,0.021,0.023,0.46,0.245,0.251,0,0.0696,0,0,0,0.0435,0,0,0,0,0,0,0,0,0,0,0,0.1043,0,0,0,0,0,0,0,0,0,0,0.0522,0.1043,0,0,0.0435,0,0.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,0.1652,0,0,0.029,0,0.3333,"Mahesh Chandra Rajpoot","Hariom","E. Atul Pratap Singh","Hari Shankar Yadav","Jaiveer Singh","Hariom Yadav","Raghvendra Singh","","Prof. S.P. Singh Baghel","Akshay Yadav","Th. Vishwadeep Singh","Atul Chaturvedi","Dr. Chandra Sen Jadon","Akshay Yadav","",""
"Brij","Kasganj",22,"Etah",100,"Kasganj",355743,0.243254908,0.756745092,0.88015258,0.110526038,0.00932138199999999,0.822562042,0.177370111,6.78e-05,"Lodhi",0.2073,"Jatav",0.1244,"Yadav",0.1189,"Muslim",0.1078,"Baniya",0.0884,0.646766169,"Rajveer Singh (Raju Bhaiya)","BJP",NA,"Ku. Devendra Singh Yadav","SP",NA,0.2052,0.5908,0,0.3856,0,0.0236,"DEVENDRA SINGH RAJPUT","BJP",NA,"HASRAT ULLAH SHERVANI","SP",NA,0.2364,0.463,0,0.2266,0.1718,0.1386,"RAJVEER SINGH (RAJU BHAIYA)","BJP",NA,"KU. DEVENDRA SINGH YADAV","SP",NA,0.2086,0.5108,0,0.3022,0.1501,0.0369,"Man Pal Singh","SP",NA,"Hasrat Ullah Sherwani","BSP",NA,0.053,0.094,0.113,0.254,0.201,0.338,0,0.0415,0.0884,0,0,0.0746,0,0,0,0,0,0,0,0,0,0,0,0.1244,0,0,0,0,0,0,0,0,0.0055,0,0,0.2073,0,0,0.1078,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663,0,0,0.0525,0,0,0,0,0.1189,"Mahender Singh","Man Pal Singh","Hasrat Ullah Sherwani","Saeed Mustafa Shervani","Devendra Singh Rajput","Hasrat Ullah Shervani","Ajay Chaturvedi","","Rajveer Singh (RAJU BHAIYA)","Ku. Devendra Singh Yadav","Noor Mohammad Khan","","Rajveer Singh (Raju Bhaiya)","Ku. Devendra Singh Yadav","",""
"Brij","Kasganj",22,"Etah",101,"Amanpur",302011,0.144410402,0.855589598,0.849943666,0.143481959,0.00657437500000002,0.814943905,0.184855351,0.000200744,"Lodhi",0.189,"Shakya",0.1409,"Jatav",0.1203,"Jatav",0.1203,"Yadav",0.0997,0.670103092,"Rajveer Singh (Raju Bhaiya)","BJP",NA,"Ku. Devendra Singh Yadav","SP",NA,0.2437,0.6059,0,0.3623,0,0.0318,"DEVENDRA PRATAP","BJP",NA,"VIRENDRA SINGH SOLANKI","SP",NA,0.2275,0.4636,0,0.2361,0.1805,0.1198,"RAJVEER SINGH (RAJU BHAIYA)","BJP",NA,"KU. DEVENDRA SINGH YADAV","SP",NA,0.2946,0.5378,0,0.2433,0.1732,0.0457,"Mamtesh","BSP",NA,"Virendra Singh Solanki","SP",NA,0.023,0.033,0.095,0.215,0.238,0.419,0,0,0,0,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0.1203,0,0,0,0,0,0,0,0,0.0086,0,0,0.189,0,0,0.0893,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409,0,0.0069,0.1203,0,0,0.0275,0,0.0997,"Gyan Prakash","Virendra Singh Solanki","Mamtesh","Ambrish Pal Singh","Devendra Pratap","Virendra Singh Solanki","Dev Prakash","","Rajveer Singh (RAJU BHAIYA)","Ku. Devendra Singh Yadav","Noor Mohammad Khan","","Rajveer Singh (Raju Bhaiya)","Ku. Devendra Singh Yadav","",""
"Brij","Kasganj",22,"Etah",102,"Patiyali",340742,0.200128449,0.799871551,0.799249006,0.193059808,0.00769118599999996,0.82948774,0.170445277,6.7e-05,"Muslim",0.2153,"Shakya",0.1646,"Thakur",0.1393,"Jatav",0.1266,"Yadav",0.1114,0.757345492,"Ku. Devendra Singh Yadav","SP",NA,"Rajveer Singh (Raju Bhaiya)","BJP",NA,0.013,0.4766,0,0.4895,0,0.0339,"MAMTESH","BJP",NA,"KIRAN YADAV","SP",NA,0.0186,0.357,0,0.3384,0.2176,0.087,"RAJVEER SINGH (RAJU BHAIYA)","BJP",NA,"KU. DEVENDRA SINGH YADAV","SP",NA,0.003,0.4124,0,0.4094,0.1414,0.0368,"Najeeva Khan Zeenat","SP",NA,"Suraj Singh Shakya","BSP",NA,0.157,0.136,0.091,0.354,0.197,0.222,0,0.0279,0,0,0,0.0608,0,0,0,0,0,0,0,0,0,0,0,0.1266,0,0,0,0,0,0,0,0,0.0038,0,0,0.0633,0,0,0.2153,0,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1646,0,0.0076,0.1393,0,0,0.0304,0,0.1114,"Rajendra Singh Chauhan","Najeeva Khan Zeenat","Suraj Singh Shakya","Vasu Yadav","Mamtesh","Kiran Yadav","Dheerendra Bahadur Singh Chauhan ""dheeru""","","Rajveer Singh (RAJU BHAIYA)","Ku. Devendra Singh Yadav","Noor Mohammad Khan","","Rajveer Singh (Raju Bhaiya)","Ku. Devendra Singh Yadav","",""
"Brij","Etah",40,"Farrukhabad",103,"Aliganj",332655,0.107231961,0.892768039,0.908821209,0.084864242,0.00631454899999995,0.857383902,0.142579014,3.71e-05,"Thakur",0.2049,"Yadav",0.1937,"Lodhi",0.1043,"Shakya",0.0931,"Brahmin",0.0857,0.681818183,"Mukesh Rajput","BJP",NA,"Manoj Agarwal","BSP",NA,0.2239,0.5875,0.0251,0,0.3636,0.0238,"SATYAPAL SINGH RATHAUR","BJP",NA,"RAMESHWAR SINGH YADAV","SP",NA,0.0639,0.4095,0,0.3455,0.2136,0.0314,"RAMESHWAR SINGH YADAV","SP",NA,"MUKESH RAJPUT","BJP",NA,0.3027,0.2754,0.0334,0.5781,0.0616,0.0515,"Rameshwar Singh","SP",NA,"Sanghmitra Maurya","BSP",NA,0.13,0.01,0.041,0.456,0.326,0.167,0,0,0.0298,0,0,0.0857,0,0,0,0,0,0,0,0,0,0,0.006,0.0559,0,0,0.0186,0.0317,0,0.003,0,0,0.0019,0.0298,0,0.1043,0,0,0.0298,0,0,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0.0931,0,0,0.2049,0,0,0,0,0.1937,"Jahar Singh","Rameshwar Singh","Sanghmitra Maurya","Rajjan Pal","Satyapal Singh Rathaur","Rameshwar Singh Yadav","Awadhpal Singh Yadav","","Mukesh Rajput","Rameshwar Singh Yadav","Jaiveer Singh","Salman Khurshid","Mukesh Rajput","","Manoj Agarwal","Salman Khurshid"
"Brij","Etah",22,"Etah",104,"Etah",322955,0.178104334,0.821895666,0.915839843,0.07218448,0.011975677,0.852852246,0.147062179,8.56e-05,"Yadav",0.2665,"Jatav",0.0766,"Jatav",0.0766,"Vaishya",0.0704,"Shakya",0.0613,0.551301684,"Rajveer Singh (Raju Bhaiya)","BJP",NA,"Ku. Devendra Singh Yadav","SP",NA,0.0737,0.5271,0,0.4533,0,0.0196,"VIPIN KUMAR DAVID","BJP",NA,"JUGENDRA SINGH YADAV","SP",NA,0.1048,0.4092,0,0.3044,0.208,0.0784,"RAJVEER SINGH (RAJU BHAIYA)","BJP",NA,"KU. DEVENDRA SINGH YADAV","SP",NA,0.2742,0.54,0,0.2658,0.1594,0.0348,"Ashish Kumar Yadav","SP",NA,"Gajendra Singh Babloo","BSP",NA,0.02,0.201,0.174,0.24,0.22,0.165,0,0,0,0,0,0.0551,0,0,0,0,0,0,0,0,0,0,0,0.0766,0,0.0214,0,0.0153,0,0,0,0,0.0092,0,0,0.0306,0,0,0.0766,0,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613,0.0123,0.0153,0.0551,0,0,0.0704,0,0.2665,"Prajapalan","Ashish Kumar Yadav","Gajendra Singh Babloo","Shishupal Singh","Vipin Kumar David","Jugendra Singh Yadav","Gajendra Singh Chauhan Urf Babloo","","Rajveer Singh (RAJU BHAIYA)","Ku. Devendra Singh Yadav","Noor Mohammad Khan","","Rajveer Singh (Raju Bhaiya)","Ku. Devendra Singh Yadav","",""
"Brij","Etah",22,"Etah",105,"Marhara",299844,0.178105534,0.821894466,0.915837417,0.072184533,0.01197805,0.852850844,0.147062704,8.65e-05,"Lodhi",0.2685,"Yadav",0.1698,"Jatav",0.1421,"Muslim",0.0711,"Muslim",0.0711,0.722463483,"Rajveer Singh (Raju Bhaiya)","BJP",NA,"Ku. Devendra Singh Yadav","SP",NA,0.1038,0.5425,0,0.4387,0,0.0188,"VIRENDRA","BJP",NA,"AMIT GAURAV","SP",NA,0.1747,0.4835,0,0.3087,0.1671,0.0407,"RAJVEER SINGH (RAJU BHAIYA)","BJP",NA,"KU. DEVENDRA SINGH YADAV","SP",NA,0.3261,0.5871,0,0.2611,0.1214,0.0304,"Amit Gaurav","SP",NA,"Virendra","Jan Kranti Party(Rashtrawadi)",NA,0.131,0.044,0.043,0.362,0.177,0.374,0,0.0671,0,0,0,0.0316,0,0,0,0,0,0,0,0,0,0,0,0.1421,0,0.0513,0,0,0,0,0,0,0.0043,0,0.0395,0.2685,0,0,0.0711,0,0.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711,0,0,0.0276,0,0.1698,"Vipin Kumar","Amit Gaurav","Nannu Singh","Chob Singh","Virendra","Amit Gaurav","Shalabh Maheshwari","","Rajveer Singh (RAJU BHAIYA)","Ku. Devendra Singh Yadav","Noor Mohammad Khan","","Rajveer Singh (Raju Bhaiya)","Ku. Devendra Singh Yadav","",""
"Brij","Etah",18,"Agra (SC)",106,"Jalesar (SC)",291979,0.146623668,0.853376332,0.891109541,0.100402702,0.00848775699999993,0.800992415,0.198893327,0.000114258,"Yadav",0.1364,"Jatav",0.1299,"Baghel",0.0974,"Baghel",0.0974,"Brahmin",0.0877,0.548701298,"Satyapal Singh Baghel","BJP",NA,"Manoj Kumar Soni","BSP",NA,0.0356,0.5061,0.0106,0,0.4705,0.0128,"SANJEEV KUMAR DIWAKAR","BJP",NA,"RANJEET SUMAN","SP",NA,0.1073,0.4414,0,0.3341,0.194,0.0305,"DR. RAM SHANKAR KATHERIA","BJP",NA,"MAHARAJ SINGH DHANGAR","SP",NA,0.1694,0.4832,0.013,0.3138,0.1661,0.0239,"Ranjeet Suman","SP",NA,"Omprakash Dalit","BSP",NA,0.151,0.138,0.139,0.37,0.219,0.134,0,0.0974,0,0,0,0.0877,0,0,0,0,0,0,0,0,0,0,0.0162,0.1299,0,0,0,0,0,0.013,0,0.0065,0,0,0.0584,0.0584,0,0,0.0714,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487,0,0.0032,0.0974,0,0.0032,0.0487,0,0.1364,"Mithlesh Singh Urf Mithlesh Kumari","Ranjeet Suman","Omprakash Dalit","Anar Singh Diwakar","Sanjeev Kumar Diwakar","Ranjeet Suman","Mohan Singh Happy","","Dr. Ram Shankar Katheria","Maharaj Singh Dhangar","Narayan Singh Suman","Upendra Singh","Satyapal Singh Baghel","","Manoj Kumar Soni","Preeta Harit"
"Brij","Mainpuri",21,"Mainpuri",107,"Mainpuri",335883,0.252734055,0.747265945,0.933799415,0.057944733,0.00825585200000001,0.811629245,0.188333638,3.71e-05,"Yadav",0.1911,"Thakur",0.1146,"Brahmin",0.1006,"Shakya",0.0968,"Jatav",0.0841,0.587261148,"MULAYAM SINGH YADAV","SP",NA,"PREM SINGH SHAKYA","BJP",NA,0.036,0.4757,0,0.5117,0,0.0126,"RAJKUMAR ALIAS RAJU YADAV","SP",NA,"ASHOK KUMAR","BJP",NA,0.0449,0.3402,0,0.3851,0.2455,0.0292,"MULAYAM SINGH YADAV","SP",NA,"SHATRUGHAN SINGH CHAUHAN","BJP",NA,0.2502,0.2646,0,0.5148,0.1931,0.0275,"Rajkumar Alias Raju Yadav","SP",NA,"Rama Shakya","BSP",NA,0.085,0.12,0.145,0.329,0.244,0.162,0,0,0,0,0,0.1006,0,0,0,0,0,0,0,0,0,0,0,0.0841,0,0.0102,0,0.0064,0,0.0115,0,0,0.0166,0,0,0.0561,0,0,0.0535,0,0.0191,0,0,0,0,0,0.0036,0,0,0,0,0,0,0,0.0968,0,0.014,0.1146,0,0,0.0484,0,0.1911,"Narendra Singh","Rajkumar Alias Raju Yadav","Rama Shakya","Prof. Kalicharan Yadav","Ashok Kumar","Rajkumar Alias Raju Yadav","Maharaj Singh","","Shatrughan Singh Chauhan","Mulayam Singh Yadav","Dr. Sanghmitra Maurya","","Prem Singh Shakya","Mulayam Singh Yadav","",""
"Brij","Mainpuri",21,"Mainpuri",108,"Bhongaon",340140,0.095576236,0.904423764,0.940318751,0.046300794,0.0133804550000001,0.797191824,0.202256911,0.000551265,"Lodhi",0.2044,"Thakur",0.1128,"Jatav",0.1008,"Shakya",0.0979,"Yadav",0.072,0.587940567,"PREM SINGH SHAKYA","BJP",NA,"MULAYAM SINGH YADAV","SP",NA,0.1332,0.5596,0,0.4264,0,0.014,"RAM NARESH AGNIHOTRI","BJP",NA,"ALOK KUMAR","SP",NA,0.1037,0.4736,0,0.3699,0.133,0.0235,"SHATRUGHAN SINGH CHAUHAN","BJP",NA,"MULAYAM SINGH YADAV","SP",NA,0.006,0.4029,0,0.3969,0.1682,0.032,"Alok Kumar","SP",NA,"Ashish Singh Alias Rahul Rathor","BSP",NA,0.178,0.114,0.151,0.408,0.23,0.097,0,0,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,0.0086,0,0.0037,0,0.0101,0,0,0.0118,0,0,0.2044,0,0,0.0403,0,0.0173,0,0,0,0,0,3e-04,0,0,0,0,0,0,0,0.0979,0,0.0288,0.1128,0,0,0.0297,0,0.072,"Swami Sachchidanand Hari","Alok Kumar","Ashish Singh Alias Rahul Rathor","Rakesh Kumari Alias Rashmi Rajput Advocate","Ram Naresh Agnihotri","Alok Kumar","Surendra Singh","","Shatrughan Singh Chauhan","Mulayam Singh Yadav","Dr. Sanghmitra Maurya","","Prem Singh Shakya","Mulayam Singh Yadav","",""
"Brij","Mainpuri",21,"Mainpuri",109,"Kishani (SC)",304106,0.104849006,0.895150994,0.937243661,0.04979806,0.012958279,0.798125659,0.201442978,0.000431363,"Yadav",0.2145,"Thakur",0.1221,"Shakya",0.0751,"Gadariya",0.0689,"Gadariya",0.0689,0.54952797,"MULAYAM SINGH YADAV","SP",NA,"PREM SINGH SHAKYA","BJP",NA,0.0759,0.4548,0,0.5307,0,0.0145,"BRAJESH KUMAR","SP",NA,"SUNIL KUMAR","BJP",NA,0.0921,0.3562,0,0.4483,0.1552,0.0403,"MULAYAM SINGH YADAV","SP",NA,"SHATRUGHAN SINGH CHAUHAN","BJP",NA,0.3205,0.2404,0,0.5608,0.1737,0.0251,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.0626,0,0,0,0,0,0,0,0,0,0,0,0.0689,0,0.0141,0,0.0078,0,0.0125,0,0,0.0141,0,0,0.0658,0,0,0.0313,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751,0,0.0157,0.1221,0,0,0.0329,0,0.2145,"Sunil Kumar","Eng. Brajesh Katheriya","Km. Sandhya","Ramsingh","Sunil Kumar","Brajesh Kumar","Kamlesh Kumari","","Shatrughan Singh Chauhan","Mulayam Singh Yadav","Dr. Sanghmitra Maurya","","Prem Singh Shakya","Mulayam Singh Yadav","",""
"Brij","Mainpuri",21,"Mainpuri",110,"Karhal",363515,0.177843234,0.822156766,0.929158712,0.060493827,0.0103474610000001,0.804985545,0.194989,2.55e-05,"Yadav",0.2891,"Shakya",0.176,"Jatav",0.0804,"Thakur",0.0578,"Brahmin",0.0528,0.656121793,"MULAYAM SINGH YADAV","SP",NA,"PREM SINGH SHAKYA","BJP",NA,0.1901,0.3982,0,0.5883,0,0.0135,"SOBARAN SINGH YADAV","SP",NA,"RAMA SHAKYA","BJP",NA,0.1826,0.313,0,0.4957,0.1411,0.0502,"MULAYAM SINGH YADAV","SP",NA,"SHATRUGHAN SINGH CHAUHAN","BJP",NA,0.4829,0.1868,0,0.6697,0.1227,0.0208,"Sobaran Singh Yadav","SP",NA,"Jaivir Singh","BSP",NA,0.157,0.066,0.05,0.469,0.312,0.103,0,0,0,0,0,0.0528,0,0,0,0,0,0,0,0,0,0,0,0.0804,0,0.0088,0,0.0088,0,0.0113,0,0,0.0116,0,0,0.0452,0,0,0.0365,0,0.0219,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0.176,0,0.0121,0.0578,0,0,0.0264,0,0.2891,"Anil Kumar Yadav","Sobaran Singh Yadav","Jaivir Singh","Urmila Devi","Rama Shakya","Sobaran Singh Yadav","Dalvir","","Shatrughan Singh Chauhan","Mulayam Singh Yadav","Dr. Sanghmitra Maurya","","Prem Singh Shakya","Mulayam Singh Yadav","",""
"West","Sambhal",23,"Badaun",111,"Gunnaur",387805,0.092627306,0.907372694,0.882224528,0.113916377,0.00385909500000003,0.875451716,0.124539263,9.02e-06,"Yadav",0.5145,"Muslim",0.1608,"Brahmin",0.0482,"Pal",0.0418,"Kashyap",0.0386,0.803961924,"Dharmendra Yadav","SP",NA,"Dr. Sanghmitra Maurya","BJP",NA,0.0454,0.4547,0.024,0.5001,0,0.0212,"AJEET KUMAR URF RAJU YADAV","BJP",NA,"RAM KHILADI SINGH","SP",NA,0.05,0.4714,0,0.4214,0.0705,0.0367,"DHARMENDRA YADAV","SP",NA,"VAGISH PATHAK","BJP",NA,0.3227,0.2758,0,0.5985,0.0941,0.0316,"Ramkhiladi Singh Yadav","SP",NA,"Ajit Kumar Urf Raju Yadav","INC",NA,0.231,0.022,0.301,0.532,0.096,0.049,0,0,0,0,0,0.0482,0,0,0,0,0,0,0,6e-04,0,0,2e-04,0.0193,0,0.0386,0,0.0016,0,6e-04,0,0,0.0032,0,0.0048,2e-04,0,0.0016,0.1608,0,0,0.0418,0,0,0,0,2e-04,0,0,0,0,0.0161,0,0,0.0039,0,0.001,0.0183,0,0,0.0322,0,0.5145,"Brajpal Singh Shakya","Ramkhiladi Singh Yadav","Bhoopendra Singh","Ajit Kumar Urf Raju Yadav","Ajeet Kumar Urf Raju Yadav","Ram Khiladi Singh","Mohammad Islam Khan","","Vagish Pathak","Dharmendra Yadav","Akmal Khan Urf Chaman","","Dr. Sanghmitra Maurya","Dharmendra Yadav","","Saleem Iqbal Shervani"
"Brij","Budaun",23,"Badaun",112,"Bisauli (SC)",391447,0.172205577,0.827794423,0.780644787,0.216249825,0.00310538800000004,0.785287496,0.214712504,0,"Yadav",0.203,"Muslim",0.1949,"Thakur",0.1354,"Jatav",0.1218,"Brahmin",0.065,0.720086627,"Dr. Sanghmitra Maurya","BJP",NA,"Dharmendra Yadav","SP",NA,0.0228,0.4895,0.0294,0.4667,0,0.0144,"KUSHAGRA SAGAR","BJP",NA,"ASHUTOSH MAURYA ALIAS RAJU","SP",NA,0.0467,0.4379,0,0.3913,0.1415,0.0293,"DHARMENDRA YADAV","SP",NA,"VAGISH PATHAK","BJP",NA,0.1071,0.3534,0,0.4605,0.1516,0.0345,"Ashutosh Mourya Urf Raju","SP",NA,"Piriti Sagar Urf Pushpa Rani","BSP",NA,0.213,0.202,0.062,0.443,0.23,0.063,0,0,0,0,0,0.065,0,0,0,0,0,0,0,0.0054,0,0,0.0095,0.1218,0,0.0135,0,0.0054,0,0.0022,0,0,0.0054,0,0.0149,0.0108,0,0.0244,0.1949,0,0,0.0487,0,0,0,0,8e-04,0,0,0,0,0.0162,0,0,0.0162,0,0.0406,0.1354,0,0,0.003,0,0.203,"Major Kailash Sagar","Ashutosh Mourya Urf Raju","Piriti Sagar Urf Pushpa Rani","Raja Ram Kori","Kushagra Sagar","Ashutosh Maurya Alias Raju","Major Kailash Sagar","","Vagish Pathak","Dharmendra Yadav","Akmal Khan Urf Chaman","","Dr. Sanghmitra Maurya","Dharmendra Yadav","","Saleem Iqbal Shervani"
"Brij","Budaun",23,"Badaun",113,"Sahaswan",407967,0.145472439,0.854527561,0.745085046,0.250178405,0.00473654900000009,0.834352136,0.165634141,1.37e-05,"Yadav",0.2574,"Muslim",0.2071,"Brahmin",0.1183,"Brahmin",0.1183,"Jatav",0.0592,0.76035503,"Dharmendra Yadav","SP",NA,"Dr. Sanghmitra Maurya","BJP",NA,0.0643,0.4138,0.0922,0.4781,0,0.0159,"OMKAR SINGH","SP",NA,"ARSHAD ALI","BSP",NA,0.0177,0.1003,0,0.322,0.3043,0.2734,"DHARMENDRA YADAV","SP",NA,"VAGISH PATHAK","BJP",NA,0.2926,0.2343,0,0.5269,0.2077,0.0311,"Omkar Singh","SP",NA,"Mir Hadi Ali Alias Babar Mian","BSP",NA,0.032,0.01,0.059,0.33,0.298,0.303,0,0,0,0,0,0.1183,0,0,0,0,0,0,0,0.0015,0,0,0.0024,0.0592,0,0.0414,0,0.0296,0,0.0089,0,0,0.0059,0,0.003,0.0015,0,0.0148,0.2071,0,0,0.0296,0,0,0,0,3e-04,0,0,0,0,0.0178,0,0,0.0118,0,9e-04,0.0139,0,0,0.1183,0,0.2574,"Shakeel Alam","Omkar Singh","Mir Hadi Ali Alias Babar Mian","Yogendra Kumar","Ashtosh Varshney","Omkar Singh","Arshad Ali","","Vagish Pathak","Dharmendra Yadav","Akmal Khan Urf Chaman","","Dr. Sanghmitra Maurya","Dharmendra Yadav","","Saleem Iqbal Shervani"
"Brij","Budaun",23,"Badaun",114,"Bilsi",340200,0.180569094,0.819430906,0.760600338,0.23471306,0.00468660200000004,0.816417469,0.183560774,2.18e-05,"Muslim",0.2514,"Vaishya",0.1775,"Yadav",0.1627,"Jatav",0.0739,"Maurya",0.0444,0.709849157,"Dr. Sanghmitra Maurya","BJP",NA,"Dharmendra Yadav","SP",NA,0.1203,0.5298,0.0472,0.4094,0,0.0136,"PT. RADHA KRISHAN SHARMA","BJP",NA,"MUSARRAT ALI BITTAN","BSP",NA,0.1376,0.4187,0,0.2594,0.281,0.0409,"DHARMENDRA YADAV","SP",NA,"VAGISH PATHAK","BJP",NA,0.0322,0.3662,0,0.3984,0.1977,0.0377,"Musarrat Ali Bittan","BSP",NA,"Vimal Krishan Aggrawal","SP",NA,0.047,0.025,0.098,0.277,0.324,0.276,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0.0041,0,0,0.0059,0.0739,0,0.0414,0,0.0296,0,0.0089,0,0,0,0,0.0089,0.0059,0,0.0444,0.2514,0,0,0.0296,0,0,0,0,3e-04,0,0,0,0,0.0177,0,0,0.0118,0,0.0355,0.0225,0,0,0.1775,0,0.1627,"Seema Chauhan","Vimal Krishan Aggrawal","Musarrat Ali Bittan","Braj Pal Singh","Pt. Radha Krishan Sharma","Vimal Krishan Agarwal Alias Pappi","Musarrat Ali Bittan","","Vagish Pathak","Dharmendra Yadav","Akmal Khan Urf Chaman","","Dr. Sanghmitra Maurya","Dharmendra Yadav","","Saleem Iqbal Shervani"
